id,PosNeg,Class
1437662600796380000,Neg,Constraints
1437643204388550000,Pos,Constraints
1437634548028760000,Neg,Constraints
1437572569503120000,Pos,Complacency
1437525272765410000,Pos,Complacency
1437510961074610000,Neg,Constraints
1437413685945780000,Neg,Constraints
1437408604038960000,Pos,Confidence
1437382171900010000,Neg,Constraints
1437371753144080000,Pos,Confidence
1437340544653390000,Neg,Constraints
1437335450386000000,Pos,Confidence
1437314789017930000,Pos,Constraints
1437305971970220000,Neg,Constraints
1437288123696770000,Pos,Confidence
1437267070563980000,Pos,Confidence
1437256659319930000,Pos,Confidence
1437241604905910000,Neg,Constraints
1437230293652410000,Pos,Responsibility
1437208066802420000,Neg,Constraints
1437198796073550000,Pos,Confidence
1437194106048940000,Pos,Confidence
1437188864209080000,Neg,Constraints
1437038438763530000,Pos,Responsibility
1436996224100400000,Neg,Confidence
1436972414638820000,Pos,Confidence
1436948698483740000,Neg,Confidence
1436928624326680000,Neg,Confidence
1436922486596140000,Pos,Responsibility
1436898793476160000,Neg,Confidence
1436876182981530000,Neg,Constraints
1436869369267510000,Pos,Confidence
1436856409379920000,Neg,Confidence
1436846550429290000,Pos,Confidence
1436834781912690000,Neg,Confidence
1436832167787590000,Neg,Complacency
1436831777109130000,Pos,Constraints
1436829718590800000,Neg,Constraints
1436817705986710000,Pos,Confidence
1436671198876760000,Pos,Responsibility
1436661027119140000,Neg,Complacency
1436635860917570000,Pos,Responsibility
1436628651395600000,Pos,Responsibility
1436604274608250000,Pos,Complacency
1436596345452720000,Neg,Complacency
1436568726980070000,Pos,Complacency
1436550522996090000,Neg,Constraints
1436508898110820000,Pos,Confidence
1436507288588540000,Pos,Confidence
1436483567404470000,Pos,Calculation
1436476118916220000,Pos,Confidence
1436471734572440000,Neg,Constraints
1436468844600570000,Neg,Constraints
1436455235019370000,Pos,Constraints
1436441471737950000,Pos,Constraints
1436301003419120000,Pos,Confidence
1436290593609550000,Neg,Constraints
1436262134262880000,Neg,Constraints
1436248718068440000,Pos,Responsibility
1436220591598570000,Pos,Calculation
1436205854664000000,Pos,Confidence
1436158426522920000,Neg,Constraints
1436122622006210000,Neg,Constraints
1436085113842920000,Neg,Constraints
1436077759231520000,Neg,Complacency
1436058599780860000,Pos,Confidence
1435957015180810000,Neg,Constraints
1435948761159630000,Neg,Constraints
1435941703773420000,Pos,Calculation
1435928131106310000,Pos,Complacency
1435910284753860000,Neg,Constraints
1435900103730950000,Neg,Constraints
1435898241841720000,Pos,Calculation
1435892150303010000,Neg,Constraints
1435887684879220000,Pos,Responsibility
1435885658581520000,Pos,Complacency
1435882687516920000,Pos,Calculation
1435882664364360000,Neg,Constraints
1435878137938670000,Neg,Constraints
1435875315088110000,Pos,Constraints
1435869752165990000,Pos,Confidence
1435866842598300000,Pos,Calculation
1435865189862160000,Neg,Confidence
1435862802325900000,Neg,Constraints
1435858258170830000,Neg,Constraints
1435855873797070000,Neg,Constraints
1435855599992910000,Pos,Confidence
1435855422523520000,Neg,Constraints
1435850296744280000,Neg,Constraints
1435847039980500000,Neg,Constraints
1435825592406990000,Neg,Constraints
1435823300509240000,Neg,Constraints
1435797107022040000,Neg,Constraints
1435745853918950000,Neg,Constraints
1435742379659570000,Neg,Constraints
1435732876440470000,Neg,Constraints
1435725788892990000,Neg,Constraints
1435714308244060000,Pos,Responsibility
1435581845979070000,Neg,Constraints
1435563387576970000,Neg,Constraints
1435545278791120000,Pos,Calculation
1435524783320400000,Neg,Constraints
1435517574318470000,Neg,Confidence
1435512714277750000,Pos,Confidence
1435504242937130000,Neg,Constraints
1435496862975350000,Neg,Constraints
1435492855997370000,Pos,Constraints
1435472327328750000,Neg,Constraints
1435437406308600000,Pos,Confidence
1435419531111910000,Pos,Responsibility
1435388453823270000,Neg,Constraints
1435360489035360000,Pos,Constraints
1435355257689700000,Neg,Constraints
1435351996060420000,Neg,Constraints
1435274010174970000,Neg,Constraints
1435240425812480000,Pos,Confidence
1435218474742070000,Neg,Constraints
1435192382455040000,Neg,Constraints
1435101214467780000,Neg,Constraints
1435081373971140000,Neg,Constraints
1435061874307970000,Neg,Constraints
1435060783965110000,Neg,Constraints
1435050535434920000,Pos,Calculation
1435047347675790000,Pos,Confidence
1435030521617130000,Neg,Constraints
1435016093031010000,Neg,Constraints
1434950967699530000,Neg,Constraints
1434882400920600000,Neg,Constraints
1434852415384150000,Neg,Confidence
1434830044891730000,Pos,Constraints
1434817597032200000,Neg,Constraints
1434804473914740000,Neg,Constraints
1434792488812750000,Pos,Constraints
1434740631968960000,Neg,Constraints
1434702143777230000,Neg,Responsibility
1434690621948650000,Pos,Confidence
1434686408350860000,Neg,Constraints
1434683710155010000,Pos,Responsibility
1434679401430540000,Pos,Constraints
1434667481369430000,Pos,Constraints
1434650411181360000,Pos,Confidence
1434640053007830000,Neg,Complacency
1434592672476320000,Neg,Constraints
1434510080917970000,Neg,Confidence
1434501636211180000,Pos,Constraints
1434490271379510000,Pos,Constraints
1434482709288470000,Pos,Responsibility
1434478249325640000,Pos,Calculation
1434470856470640000,Pos,Responsibility
1434449827346090000,Pos,Calculation
1434446734768230000,Neg,Calculation
1434433554948120000,Pos,Constraints
1434429085271260000,Pos,Constraints
1434411548823350000,Pos,Responsibility
1434397411196100000,Pos,Constraints
1434389376901910000,Pos,Calculation
1434384574377640000,Neg,Constraints
1434363834295140000,Pos,Responsibility
1434356851915700000,Neg,Constraints
1434345090873390000,Pos,Confidence
1434334398912940000,Pos,Complacency
1434324186277620000,Neg,Constraints
1434308324007100000,Pos,Confidence
1434306392601480000,Pos,Constraints
1434300717427130000,Pos,Confidence
1434299539175790000,Pos,Responsibility
1434296844092270000,Pos,Confidence
1434294729332570000,Neg,Constraints
1434293048301600000,Neg,Constraints
1434289369792190000,Neg,Constraints
1434277853302970000,Neg,Calculation
1434267785970920000,Neg,Calculation
1434214988214720000,Neg,Constraints
1434181909337140000,Pos,Confidence
1434140990521030000,Pos,Complacency
1434129947778430000,Neg,Confidence
1434115551157090000,Pos,Constraints
1434102545970910000,Pos,Responsibility
1434088765228650000,Pos,Confidence
1434057317956280000,Pos,Constraints
1434029618475020000,Pos,Confidence
1433993646005650000,Neg,Calculation
1433972273019380000,Neg,Constraints
1433966991782520000,Pos,Confidence
1433954351525940000,Neg,Constraints
1433951937859180000,Pos,Complacency
1433940373781370000,Neg,Constraints
1433938385429610000,Neg,Confidence
1433936776498870000,Pos,Responsibility
1433928707878500000,Neg,Calculation
1433922996985420000,Pos,Confidence
1433916432216060000,Pos,Confidence
1433903961057080000,Neg,Confidence
1433836729681640000,Pos,Confidence
1433822557275230000,Pos,Confidence
1433794014461840000,Neg,Constraints
1433783234207230000,Neg,Calculation
1433780064731020000,Pos,Complacency
1433767274469460000,Pos,Calculation
1433749142552010000,Pos,Constraints
1433739215070650000,Pos,Confidence
1433732913716080000,Neg,Confidence
1433727965867620000,Neg,Confidence
1433723022695790000,Neg,Constraints
1433717184123920000,Pos,Confidence
1433705861973560000,Neg,Constraints
1433701926265180000,Pos,Confidence
1433697372555530000,Pos,Responsibility
1433695683215690000,Neg,Calculation
1433693297885590000,Neg,Constraints
1433690361377930000,Pos,Confidence
1433684689227680000,Neg,Constraints
1433680912777050000,Neg,Constraints
1433677629475810000,Neg,Constraints
1433676476214250000,Neg,Confidence
1433663783029770000,Pos,Confidence
1433657385042670000,Pos,Confidence
1433655554778350000,Neg,Calculation
1433648025482800000,Pos,Responsibility
1433640763057860000,Neg,Calculation
1433639493186190000,Neg,Constraints
1433637173073380000,Neg,Constraints
1433632036011450000,Neg,Constraints
1433626663447790000,Pos,Responsibility
1433617897499230000,Neg,Calculation
1433615829350760000,Neg,Constraints
1433611797353750000,Pos,Calculation
1433603371458390000,Neg,Confidence
1433583457737700000,Pos,Confidence
1433573822309940000,Pos,Confidence
1433567534016440000,Pos,Confidence
1433567513112050000,Pos,Calculation
1433547868854380000,Neg,Constraints
1433535475671710000,Pos,Calculation
1433529210958580000,Neg,Constraints
1433431084381850000,Neg,Constraints
1433418753375560000,Pos,Confidence
1433408059779420000,Pos,Confidence
1433405927663680000,Neg,Constraints
1433402521083460000,Neg,Constraints
1433402505539370000,Pos,Confidence
1433401579013430000,Pos,Calculation
1433399214860490000,Neg,Constraints
1433398340692050000,Pos,Constraints
1433394679018440000,Pos,Constraints
1433393214917010000,Neg,Constraints
1433390132892090000,Pos,Responsibility
1433389830872780000,Pos,Responsibility
1433387485363510000,Neg,Confidence
1433386672318650000,Pos,Responsibility
1433384631424870000,Neg,Constraints
1433378243910910000,Neg,Confidence
1433375816474180000,Pos,Responsibility
1433375783041440000,Pos,Confidence
1433375052641160000,Pos,Calculation
1433373767334380000,Pos,Calculation
1433371009973850000,Pos,Constraints
1433368321005520000,Neg,Constraints
1433368077501000000,Neg,Constraints
1433366352232790000,Neg,Constraints
1433365989672980000,Neg,Constraints
1433364220939170000,Pos,Confidence
1433361975900180000,Pos,Responsibility
1433361013982650000,Neg,Calculation
1433360061225520000,Pos,Calculation
1433358562932050000,Pos,Confidence
1433357951201210000,Pos,Responsibility
1433357452062300000,Pos,Confidence
1433356728347750000,Neg,Constraints
1433355705122050000,Pos,Confidence
1433349264894160000,Pos,Responsibility
1433343431560940000,Neg,Calculation
1433340345748630000,Pos,Constraints
1433334748038900000,Pos,Confidence
1433333135094150000,Pos,Responsibility
1433329613283880000,Neg,Constraints
1433329280268720000,Pos,Responsibility
1433325931599250000,Neg,Complacency
1433322887184740000,Neg,Constraints
1433321116211150000,Pos,Calculation
1433318315678590000,Pos,Confidence
1433316118219800000,Neg,Calculation
1433315134970070000,Neg,Constraints
1433313041332850000,Neg,Responsibility
1433312198357510000,Neg,Constraints
1433310875650180000,Pos,Confidence
1433309518700560000,Neg,Constraints
1433308163093120000,Pos,Confidence
1433301355389530000,Neg,Complacency
1433301058072110000,Pos,Confidence
1433293010867990000,Pos,Calculation
1433291010696620000,Neg,Constraints
1433287814750170000,Pos,Confidence
1433285938281540000,Neg,Constraints
1433278877988570000,Pos,Constraints
1433275027911100000,Neg,Constraints
1433271325762610000,Neg,Constraints
1433268634642560000,Pos,Confidence
1433265785342850000,Neg,Confidence
1433263559388000000,Pos,Calculation
1433261397954150000,Pos,Calculation
1433261233222840000,Neg,Complacency
1433259588539710000,Pos,Calculation
1433258382291390000,Pos,Calculation
1433256298791980000,Pos,Confidence
1433255604735260000,Pos,Calculation
1433250448643800000,Neg,Complacency
1433248984227710000,Pos,Calculation
1433242727685180000,Pos,Confidence
1433241432895140000,Pos,Responsibility
1433241189906400000,Pos,Confidence
1433240986566680000,Neg,Constraints
1433239455150780000,Neg,Constraints
1433237016053910000,Neg,Constraints
1433234935800900000,Pos,Responsibility
1433231253000490000,Pos,Responsibility
1433228127996570000,Neg,Constraints
1433222365199090000,Pos,Calculation
1433220623182950000,Pos,Confidence
1433219416267710000,Pos,Responsibility
1433215266570190000,Pos,Confidence
1433214370910110000,Pos,Calculation
1433208444421550000,Pos,Confidence
1433206834026840000,Neg,Constraints
1433205369833090000,Pos,Responsibility
1433205216514490000,Neg,Constraints
1433204763856810000,Neg,Constraints
1433203343917260000,Pos,Calculation
1433203295229600000,Pos,Responsibility
1433202770274700000,Pos,Confidence
1433201046751300000,Pos,Confidence
1433200897505460000,Pos,Calculation
1433200148641980000,Pos,Confidence
1433198598120860000,Pos,Calculation
1433198494987130000,Pos,Responsibility
1433197600333720000,Pos,Calculation
1433197086040780000,Pos,Calculation
1433194979208220000,Pos,Calculation
1433194017412370000,Pos,Calculation
1433193483846640000,Pos,Responsibility
1433192110593690000,Pos,Responsibility
1433188730219550000,Neg,Constraints
1433186793621360000,Pos,Constraints
1433183516737650000,Neg,Constraints
1433181072280390000,Pos,Constraints
1433178390115270000,Pos,Calculation
1433174156145840000,Pos,Calculation
1433173912301540000,Neg,Constraints
1433165766300470000,Pos,Confidence
1433160010981380000,Neg,Complacency
1433100473418980000,Neg,Constraints
1433096971623940000,Neg,Constraints
1433096968905970000,Neg,Constraints
1433082756162930000,Pos,Confidence
1433069809894250000,Pos,Confidence
1433068455586980000,Pos,Calculation
1433065231903640000,Pos,Calculation
1433063721379630000,Pos,Calculation
1433052936951660000,Pos,Calculation
1433052534445280000,Pos,Confidence
1433052253242360000,Neg,Confidence
1433047121968560000,Pos,Calculation
1433046930913820000,Pos,Confidence
1433045373166090000,Pos,Confidence
1433044512943710000,Pos,Confidence
1433039658468870000,Pos,Responsibility
1433037669827690000,Pos,Constraints
1433037233632590000,Pos,Confidence
1433036976177900000,Pos,Responsibility
1433034507527930000,Pos,Responsibility
1433034295443010000,Pos,Calculation
1433031970569660000,Neg,Constraints
1433029674964110000,Pos,Responsibility
1433027559059450000,Pos,Responsibility
1433025476587520000,Pos,Responsibility
1433025341488910000,Neg,Confidence
1433022466335460000,Neg,Constraints
1433020360220300000,Pos,Calculation
1433018549308560000,Neg,Constraints
1433018457004510000,Neg,Confidence
1433017674590600000,Pos,Calculation
1433015360379180000,Neg,Constraints
1433011393079380000,Pos,Responsibility
1433011389619050000,Pos,Responsibility
1433010492214180000,Pos,Responsibility
1433010488137290000,Pos,Responsibility
1433009759402160000,Neg,Constraints
1433007645967870000,Pos,Calculation
1433007517429230000,Pos,Confidence
1433006921716350000,Neg,Constraints
1433004850321650000,Pos,Calculation
1433001935540340000,Pos,Calculation
1432996224903250000,Neg,Constraints
1432993823844560000,Pos,Calculation
1432992832948550000,Neg,Calculation
1432989385142640000,Pos,Calculation
1432985111473960000,Pos,Responsibility
1432982891596690000,Pos,Confidence
1432982213331610000,Pos,Confidence
1432978327493480000,Neg,Constraints
1432978283671350000,Pos,Responsibility
1432977324480200000,Pos,Calculation
1432974992015190000,Pos,Calculation
1432969214432660000,Pos,Responsibility
1432967659834930000,Pos,Responsibility
1432967280862770000,Neg,Constraints
1432966018498910000,Neg,Constraints
1432962124859370000,Neg,Confidence
1432957006713790000,Neg,Constraints
1432951811732740000,Neg,Complacency
1432948722762090000,Pos,Calculation
1432943839463960000,Pos,Constraints
1432943567895280000,Neg,Constraints
1432942541649760000,Pos,Confidence
1432941634409220000,Pos,Calculation
1432941428737380000,Pos,Responsibility
1432939912685170000,Neg,Confidence
1432939836244070000,Neg,Constraints
1432939401617700000,Pos,Calculation
1432939112529460000,Pos,Calculation
1432938618062910000,Pos,Calculation
1432937715306090000,Pos,Confidence
1432932379820130000,Neg,Constraints
1432930538050900000,Pos,Confidence
1432930102430420000,Pos,Calculation
1432929068316450000,Neg,Constraints
1432928393369040000,Pos,Calculation
1432926252860460000,Pos,Confidence
1432923613343080000,Pos,Calculation
1432923290318760000,Pos,Responsibility
1432921417876590000,Pos,Responsibility
1432921329422920000,Pos,Calculation
1432919740675020000,Pos,Responsibility
1432917164369980000,Neg,Constraints
